tourney_date,tourney_name,surface,round,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,w_ace,l_ace,w_svpt,l_svpt,winner_age,loser_age,minutes,year,sport
20210531,Roland Garros,Clay,R128,Danka Kovinic,Clara Burel,62.0,146.0,1270.0,562.0,,,,,26.5,20.1,131.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R128,Ana Bogdan,Elisabetta Cocciaretto,102.0,113.0,820.0,735.0,,,,,28.5,20.3,66.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R128,Naomi Osaka,Patricia Maria Tig,2.0,63.0,7461.0,1264.0,,,,,23.6,26.8,107.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Magda Linette,Ashleigh Barty,45.0,1.0,1638.0,10175.0,,,,,29.2,25.1,48.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Ons Jabeur,Astra Sharma,26.0,124.0,2415.0,677.0,,,,,26.7,25.7,64.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Coco Gauff,Qiang Wang,25.0,39.0,2420.0,1700.0,,,,,17.2,29.3,94.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Jennifer Brady,Fiona Ferro,14.0,51.0,3830.0,1500.0,,,,,26.1,24.2,132.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Sloane Stephens,Karolina Pliskova,59.0,10.0,1346.0,4345.0,,,,,28.1,29.1,91.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Karolina Muchova,Varvara Lepchenko,19.0,171.0,2816.0,430.0,,,,,24.7,35.0,100.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Barbora Krejcikova,Ekaterina Alexandrova,33.0,34.0,1973.0,1940.0,,,,,25.4,26.5,68.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Elina Svitolina,Ann Li,6.0,75.0,5835.0,1092.0,,,,,26.7,20.9,74.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Sofia Kenin,Hailey Baptiste,5.0,203.0,5865.0,347.0,,,,,22.5,19.5,81.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Jessica Pegula,Tereza Martincova,29.0,94.0,2219.0,853.0,,,,,27.2,26.6,79.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Maria Sakkari,Jasmine Paolini,18.0,91.0,2830.0,863.0,,,,,25.8,25.4,68.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Elise Mertens,Zarina Diyas,15.0,93.0,3685.0,858.0,,,,,25.5,27.6,147.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Marta Kostyuk,Saisai Zheng,81.0,57.0,1000.0,1400.0,,,,,18.9,27.3,99.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Varvara Gracheva,Camila Giorgi,88.0,80.0,879.0,1020.0,,,,,20.8,29.4,131.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Anett Kontaveit,Kristina Mladenovic,31.0,61.0,2145.0,1320.0,,,,,25.4,28.0,51.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Iga Swiatek,Rebecca Peterson,9.0,60.0,4435.0,1330.0,,,,,20.0,25.8,61.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Serena Williams,Mihaela Buzarnescu,8.0,174.0,4821.0,425.0,,,,,39.6,33.0,123.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Danielle Collins,Anhelina Kalinina,50.0,139.0,1529.0,583.0,,,,,27.4,24.3,62.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Elena Rybakina,Nao Hibino,22.0,82.0,2683.0,998.0,,,,,21.9,26.5,63.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Elena Vesnina,Petra Kvitova,1096.0,12.0,11.0,4115.0,,,,,34.8,31.2,,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Victoria Azarenka,Clara Tauson,16.0,90.0,3526.0,870.0,,,,,31.8,18.4,108.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Madison Keys,Leylah Fernandez,24.0,69.0,2606.0,1159.0,,,,,26.2,18.7,93.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Anastasia Pavlyuchenkova,Ajla Tomljanovic,32.0,76.0,2070.0,1075.0,,,,,29.9,28.0,88.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Aryna Sabalenka,Aliaksandra Sasnovich,4.0,103.0,6195.0,818.0,,,,,23.0,27.1,89.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Tamara Zidansek,Madison Brengle,85.0,84.0,920.0,990.0,,,,,23.4,31.1,65.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Katerina Siniakova,Veronika Kudermetova,68.0,30.0,1195.0,2160.0,,,,,25.0,24.1,172.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Sorana Cirstea,Martina Trevisan,54.0,97.0,1444.0,844.0,,,,,31.1,27.5,157.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Daria Kasatkina,Belinda Bencic,37.0,11.0,1800.0,4140.0,,,,,24.0,24.2,76.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Polona Hercog,Caroline Garcia,73.0,58.0,1106.0,1350.0,,,,,30.3,27.6,100.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Marketa Vondrousova,Harmony Tan,21.0,149.0,2746.0,558.0,,,,,21.9,23.7,62.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Paula Badosa,Danka Kovinic,35.0,62.0,1870.0,1270.0,,,,,23.5,26.5,52.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R64,Ana Bogdan,Naomi Osaka,102.0,2.0,820.0,7461.0,,,,,28.5,23.6,,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Ons Jabeur,Magda Linette,26.0,45.0,2415.0,1638.0,,,,,26.7,29.2,86.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Coco Gauff,Jennifer Brady,25.0,14.0,2420.0,3830.0,,,,,17.2,26.1,23.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Sloane Stephens,Karolina Muchova,59.0,19.0,1346.0,2816.0,,,,,28.1,24.7,115.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Barbora Krejcikova,Elina Svitolina,33.0,6.0,1973.0,5835.0,,,,,25.4,26.7,99.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Sofia Kenin,Jessica Pegula,5.0,29.0,5865.0,2219.0,,,,,22.5,27.2,116.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Maria Sakkari,Elise Mertens,18.0,15.0,2830.0,3685.0,,,,,25.8,25.5,172.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Marta Kostyuk,Varvara Gracheva,81.0,88.0,1000.0,879.0,,,,,18.9,20.8,61.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Iga Swiatek,Anett Kontaveit,9.0,31.0,4435.0,2145.0,,,,,20.0,25.4,82.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Serena Williams,Danielle Collins,8.0,50.0,4821.0,1529.0,,,,,39.6,27.4,85.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Elena Rybakina,Elena Vesnina,22.0,1096.0,2683.0,11.0,,,,,21.9,34.8,63.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Victoria Azarenka,Madison Keys,16.0,24.0,3526.0,2606.0,,,,,31.8,26.2,70.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Anastasia Pavlyuchenkova,Aryna Sabalenka,32.0,4.0,2070.0,6195.0,,,,,29.9,23.0,100.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Tamara Zidansek,Katerina Siniakova,85.0,68.0,920.0,1195.0,,,,,23.4,25.0,117.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Sorana Cirstea,Daria Kasatkina,54.0,37.0,1444.0,1800.0,,,,,31.1,24.0,84.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Marketa Vondrousova,Polona Hercog,21.0,73.0,2746.0,1106.0,,,,,21.9,30.3,71.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R32,Paula Badosa,Ana Bogdan,35.0,102.0,1870.0,820.0,,,,,23.5,28.5,171.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Coco Gauff,Ons Jabeur,25.0,26.0,2420.0,2415.0,,,,,17.2,26.7,53.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Barbora Krejcikova,Sloane Stephens,33.0,59.0,1973.0,1346.0,,,,,25.4,28.1,67.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Maria Sakkari,Sofia Kenin,18.0,5.0,2830.0,5865.0,,,,,25.8,22.5,68.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Iga Swiatek,Marta Kostyuk,9.0,81.0,4435.0,1000.0,,,,,20.0,18.9,92.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Elena Rybakina,Serena Williams,22.0,8.0,2683.0,4821.0,,,,,21.9,39.6,77.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Anastasia Pavlyuchenkova,Victoria Azarenka,32.0,16.0,2070.0,3526.0,,,,,29.9,31.8,129.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Tamara Zidansek,Sorana Cirstea,85.0,54.0,920.0,1444.0,,,,,23.4,31.1,86.0,2021,Tennis WTA
20210531,Roland Garros,Clay,R16,Paula Badosa,Marketa Vondrousova,35.0,21.0,1870.0,2746.0,,,,,23.5,21.9,110.0,2021,Tennis WTA
20210531,Roland Garros,Clay,QF,Barbora Krejcikova,Coco Gauff,33.0,25.0,1973.0,2420.0,,,,,25.4,17.2,110.0,2021,Tennis WTA
20210531,Roland Garros,Clay,QF,Maria Sakkari,Iga Swiatek,18.0,9.0,2830.0,4435.0,,,,,25.8,20.0,95.0,2021,Tennis WTA
20210531,Roland Garros,Clay,QF,Anastasia Pavlyuchenkova,Elena Rybakina,32.0,22.0,2070.0,2683.0,,,,,29.9,21.9,153.0,2021,Tennis WTA
20210531,Roland Garros,Clay,QF,Tamara Zidansek,Paula Badosa,85.0,35.0,920.0,1870.0,,,,,23.4,23.5,146.0,2021,Tennis WTA
20210531,Roland Garros,Clay,SF,Barbora Krejcikova,Maria Sakkari,33.0,18.0,1973.0,2830.0,,,,,25.4,25.8,198.0,2021,Tennis WTA
20210531,Roland Garros,Clay,SF,Anastasia Pavlyuchenkova,Tamara Zidansek,32.0,85.0,2070.0,920.0,,,,,29.9,23.4,94.0,2021,Tennis WTA
20210531,Roland Garros,Clay,F,Barbora Krejcikova,Anastasia Pavlyuchenkova,33.0,32.0,1973.0,2070.0,,,,,25.4,29.9,118.0,2021,Tennis WTA
20210607,Nottingham,Grass,F,Johanna Konta,Shuai Zhang,20.0,46.0,2756.0,1631.0,,,,,30.0,32.3,58.0,2021,Tennis WTA
20210607,Nottingham,Grass,SF,Johanna Konta,Nina Stojanovic,20.0,87.0,2756.0,901.0,,,,,30.0,24.8,173.0,2021,Tennis WTA
20210607,Nottingham,Grass,SF,Shuai Zhang,Lauren Davis,46.0,86.0,1631.0,910.0,,,,,32.3,27.6,90.0,2021,Tennis WTA
20210607,Nottingham,Grass,QF,Johanna Konta,Alison Van Uytvanck,20.0,67.0,2756.0,1205.0,,,,,30.0,27.2,96.0,2021,Tennis WTA
20210607,Nottingham,Grass,QF,Nina Stojanovic,Tereza Martincova,87.0,94.0,901.0,853.0,,,,,24.8,26.6,92.0,2021,Tennis WTA
20210607,Nottingham,Grass,QF,Shuai Zhang,Kristina Mladenovic,46.0,61.0,1631.0,1320.0,,,,,32.3,28.0,142.0,2021,Tennis WTA
20210607,Nottingham,Grass,QF,Lauren Davis,Katie Boulter,86.0,262.0,910.0,262.0,,,,,27.6,24.8,86.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Johanna Konta,Kateryna Baindl,20.0,159.0,2756.0,501.0,,,,,30.0,27.2,127.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Alison Van Uytvanck,Viktorija Golubic,67.0,72.0,1205.0,1126.0,,,,,27.2,28.6,89.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Nina Stojanovic,Donna Vekic,87.0,36.0,901.0,1810.0,,,,,24.8,24.9,90.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Tereza Martincova,Georgina Garcia Perez,94.0,184.0,853.0,391.0,,,,,26.6,29.0,98.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Kristina Mladenovic,Caty Mcnally,61.0,110.0,1320.0,753.0,,,,,28.0,19.5,126.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Shuai Zhang,Zarina Diyas,46.0,93.0,1631.0,858.0,,,,,32.3,27.6,72.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Katie Boulter,Heather Watson,262.0,71.0,262.0,1131.0,,,,,24.8,29.0,98.0,2021,Tennis WTA
20210607,Nottingham,Grass,R16,Lauren Davis,Alison Riske Amritraj,86.0,28.0,910.0,2222.0,,,,,27.6,30.9,155.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Johanna Konta,Lesley Pattinama Kerkhove,20.0,177.0,2756.0,408.0,,,,,30.0,29.5,64.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Kateryna Baindl,Madison Brengle,159.0,84.0,501.0,990.0,,,,,27.2,31.1,129.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Viktorija Golubic,Kristie Ahn,72.0,123.0,1126.0,679.0,,,,,28.6,28.9,48.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Alison Van Uytvanck,Marina Melnikova,67.0,186.0,1205.0,386.0,,,,,27.2,32.3,60.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Donna Vekic,Leonie Kung,36.0,158.0,1810.0,504.0,,,,,24.9,20.6,85.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Nina Stojanovic,Oceane Dodin,87.0,115.0,901.0,727.0,,,,,24.8,24.6,130.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Georgina Garcia Perez,Christina Mchale,184.0,95.0,391.0,847.0,,,,,29.0,29.0,196.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Tereza Martincova,Caroline Dolehide,94.0,164.0,853.0,478.0,,,,,26.6,22.7,63.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Kristina Mladenovic,Kurumi Nara,61.0,155.0,1320.0,511.0,,,,,28.0,29.4,135.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Caty Mcnally,Nao Hibino,110.0,82.0,753.0,998.0,,,,,19.5,26.5,64.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Zarina Diyas,Lizette Cabrera,93.0,151.0,858.0,541.0,,,,,27.6,23.4,129.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Shuai Zhang,Arina Rodionova,46.0,169.0,1631.0,447.0,,,,,32.3,31.4,90.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Katie Boulter,Marie Bouzkova,262.0,52.0,262.0,1495.0,,,,,24.8,22.8,101.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Heather Watson,Tara Moore,71.0,476.0,1131.0,91.0,,,,,29.0,28.8,118.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Lauren Davis,Harriet Dart,86.0,143.0,910.0,576.0,,,,,27.6,24.8,123.0,2021,Tennis WTA
20210607,Nottingham,Grass,R32,Alison Riske Amritraj,Xiyu Wang,28.0,145.0,2222.0,564.0,,,,,30.9,20.1,162.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Lesley Pattinama Kerkhove,Maddison Inglis,177.0,135.0,408.0,611.0,,,,,29.5,23.3,71.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Kateryna Baindl,Anastasia Gasanova,159.0,173.0,501.0,429.0,,,,,27.2,22.0,131.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Kristie Ahn,Jodie Burrage,123.0,250.0,679.0,276.0,,,,,28.9,22.0,108.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Marina Melnikova,Katie Volynets,186.0,202.0,386.0,348.0,,,,,32.3,19.4,152.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Leonie Kung,Sarah Beth Grey,158.0,614.0,504.0,58.0,,,,,20.6,25.8,66.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Oceane Dodin,Coco Vandeweghe,115.0,224.0,727.0,313.0,,,,,24.6,29.5,97.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Georgina Garcia Perez,Francesca Jones,184.0,187.0,391.0,384.0,,,,,29.0,20.7,151.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Caroline Dolehide,Giulia Gatto Monticone,164.0,172.0,478.0,429.0,,,,,22.7,33.5,78.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Kurumi Nara,Viktoriya Tomova,155.0,108.0,511.0,775.0,,,,,29.4,26.2,147.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Caty Mcnally,Ankita Raina,110.0,183.0,753.0,395.0,,,,,19.5,28.4,100.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Lizette Cabrera,Yafan Wang,151.0,119.0,541.0,697.0,,,,,23.4,27.1,142.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Arina Rodionova,Xin Yu Wang,169.0,137.0,447.0,598.0,,,,,31.4,19.6,162.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Katie Boulter,Camila Osorio,262.0,98.0,262.0,837.0,,,,,24.8,19.4,88.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Tara Moore,Eden Silva,476.0,520.0,91.0,80.0,,,,,28.8,25.2,143.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Harriet Dart,Emma Raducanu,143.0,366.0,576.0,137.0,,,,,24.8,18.5,77.0,2021,Tennis WTA
20210607,Nottingham,Grass,R64,Xiyu Wang,Martina Di Giuseppe,145.0,194.0,564.0,363.0,,,,,20.1,30.3,113.0,2021,Tennis WTA
20210614,Berlin,Grass,F,Liudmila Samsonova,Belinda Bencic,106.0,12.0,756.0,4080.0,,,,,22.5,24.2,97.0,2021,Tennis WTA
20210614,Berlin,Grass,SF,Liudmila Samsonova,Victoria Azarenka,106.0,16.0,756.0,3696.0,,,,,22.5,31.8,66.0,2021,Tennis WTA
20210614,Berlin,Grass,SF,Belinda Bencic,Alize Cornet,12.0,63.0,4080.0,1240.0,,,,,24.2,31.3,107.0,2021,Tennis WTA
20210614,Berlin,Grass,QF,Liudmila Samsonova,Madison Keys,106.0,28.0,756.0,2306.0,,,,,22.5,26.3,144.0,2021,Tennis WTA
20210614,Berlin,Grass,QF,Victoria Azarenka,Jessica Pegula,16.0,26.0,3696.0,2339.0,,,,,31.8,27.3,109.0,2021,Tennis WTA
20210614,Berlin,Grass,QF,Alize Cornet,Garbine Muguruza,63.0,13.0,1240.0,4000.0,,,,,31.3,27.6,160.0,2021,Tennis WTA
20210614,Berlin,Grass,QF,Belinda Bencic,Ekaterina Alexandrova,12.0,34.0,4080.0,1940.0,,,,,24.2,26.5,151.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Madison Keys,Aryna Sabalenka,28.0,4.0,2306.0,6195.0,,,,,26.3,23.1,116.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Liudmila Samsonova,Veronika Kudermetova,106.0,32.0,756.0,2100.0,,,,,22.5,24.1,80.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Jessica Pegula,Karolina Pliskova,26.0,10.0,2339.0,4285.0,,,,,27.3,29.2,75.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Victoria Azarenka,Angelique Kerber,16.0,27.0,3696.0,2320.0,,,,,31.8,33.4,82.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Garbine Muguruza,Elena Rybakina,13.0,21.0,4000.0,3043.0,,,,,27.6,21.9,102.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Alize Cornet,Bianca Andreescu,63.0,7.0,1240.0,5265.0,,,,,31.3,20.9,125.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Belinda Bencic,Petra Martic,12.0,25.0,4080.0,2360.0,,,,,24.2,30.4,83.0,2021,Tennis WTA
20210614,Berlin,Grass,R16,Ekaterina Alexandrova,Elina Svitolina,34.0,6.0,1940.0,5835.0,,,,,26.5,26.7,89.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Madison Keys,Magdalena Frech,28.0,149.0,2306.0,530.0,,,,,26.3,23.4,75.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Liudmila Samsonova,Marketa Vondrousova,106.0,41.0,756.0,1686.0,,,,,22.5,21.9,101.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Veronika Kudermetova,Karolina Muchova,32.0,22.0,2100.0,2876.0,,,,,24.1,24.8,147.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Jessica Pegula,Hailey Baptiste,26.0,166.0,2339.0,449.0,,,,,27.3,19.6,54.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Angelique Kerber,Misaki Doi,27.0,81.0,2320.0,1021.0,,,,,33.4,30.1,60.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Victoria Azarenka,Andrea Petkovic,16.0,129.0,3696.0,622.0,,,,,31.8,33.7,105.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Garbine Muguruza,Sorana Cirstea,13.0,45.0,4000.0,1614.0,,,,,27.6,31.1,79.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Elena Rybakina,Shelby Rogers,21.0,46.0,3043.0,1558.0,,,,,21.9,28.6,103.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Alize Cornet,Amanda Anisimova,63.0,79.0,1240.0,1040.0,,,,,31.3,19.7,74.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Belinda Bencic,Jule Niemeier,12.0,167.0,4080.0,445.0,,,,,24.2,21.8,132.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Petra Martic,Asia Muhammad,25.0,199.0,2360.0,352.0,,,,,30.4,30.1,131.0,2021,Tennis WTA
20210614,Berlin,Grass,R32,Ekaterina Alexandrova,Anna Kalinskaya,34.0,108.0,1940.0,751.0,,,,,26.5,22.5,63.0,2021,Tennis WTA
20210614,Birmingham,Grass,F,Ons Jabeur,Daria Kasatkina,24.0,35.0,2415.0,1860.0,,,,,26.7,24.1,93.0,2021,Tennis WTA
20210614,Birmingham,Grass,SF,Daria Kasatkina,Coco Vandeweghe,35.0,203.0,1860.0,343.0,,,,,24.1,29.5,76.0,2021,Tennis WTA
20210614,Birmingham,Grass,SF,Ons Jabeur,Heather Watson,24.0,70.0,2415.0,1129.0,,,,,26.7,29.0,72.0,2021,Tennis WTA
20210614,Birmingham,Grass,QF,Coco Vandeweghe,Marie Bouzkova,203.0,50.0,343.0,1475.0,,,,,29.5,22.8,97.0,2021,Tennis WTA
20210614,Birmingham,Grass,QF,Daria Kasatkina,Tereza Martincova,35.0,90.0,1860.0,910.0,,,,,24.1,26.6,104.0,2021,Tennis WTA
20210614,Birmingham,Grass,QF,Heather Watson,Donna Vekic,70.0,54.0,1129.0,1430.0,,,,,29.0,24.9,79.0,2021,Tennis WTA
20210614,Birmingham,Grass,QF,Ons Jabeur,Anastasia Potapova,24.0,82.0,2415.0,1001.0,,,,,26.7,20.2,56.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Coco Vandeweghe,Ajla Tomljanovic,203.0,72.0,343.0,1110.0,,,,,29.5,28.1,138.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Marie Bouzkova,Caroline Garcia,50.0,74.0,1475.0,1100.0,,,,,22.8,27.6,72.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Daria Kasatkina,Marta Kostyuk,35.0,65.0,1860.0,1170.0,,,,,24.1,18.9,83.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Tereza Martincova,Jelena Ostapenko,90.0,43.0,910.0,1680.0,,,,,26.6,24.0,141.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Heather Watson,Shuai Zhang,70.0,36.0,1129.0,1798.0,,,,,29.0,32.3,27.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Donna Vekic,Camila Giorgi,54.0,76.0,1430.0,1080.0,,,,,24.9,29.4,148.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Anastasia Potapova,Kristina Mladenovic,82.0,59.0,1001.0,1320.0,,,,,20.2,28.0,72.0,2021,Tennis WTA
20210614,Birmingham,Grass,R16,Ons Jabeur,Leylah Fernandez,24.0,66.0,2415.0,1159.0,,,,,26.7,18.7,125.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Ajla Tomljanovic,Elise Mertens,72.0,17.0,1110.0,3685.0,,,,,28.1,25.5,189.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Coco Vandeweghe,Kristyna Pliskova,203.0,92.0,343.0,870.0,,,,,29.5,29.2,81.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Caroline Garcia,Harriet Dart,74.0,142.0,1100.0,572.0,,,,,27.6,24.8,149.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Marie Bouzkova,Su Wei Hsieh,50.0,62.0,1475.0,1263.0,,,,,22.8,35.4,121.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Daria Kasatkina,Polona Hercog,35.0,73.0,1860.0,1106.0,,,,,24.1,30.3,132.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Marta Kostyuk,Madison Brengle,65.0,80.0,1170.0,1025.0,,,,,18.9,31.1,146.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Tereza Martincova,Samantha Stosur,90.0,145.0,910.0,545.0,,,,,26.6,37.2,73.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Jelena Ostapenko,Lauren Davis,43.0,89.0,1680.0,930.0,,,,,24.0,27.6,74.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Shuai Zhang,Vitalia Diatchenko,36.0,152.0,1798.0,512.0,,,,,32.3,30.8,79.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Heather Watson,Viktorija Golubic,70.0,71.0,1129.0,1126.0,,,,,29.0,28.6,120.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Camila Giorgi,Giulia Gatto Monticone,76.0,174.0,1080.0,419.0,,,,,29.4,33.5,69.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Donna Vekic,Francesca Jones,54.0,194.0,1430.0,359.0,,,,,24.9,20.7,67.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Kristina Mladenovic,Fiona Ferro,59.0,49.0,1320.0,1500.0,,,,,28.0,24.2,131.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Anastasia Potapova,Nina Stojanovic,82.0,85.0,1001.0,983.0,,,,,20.2,24.8,159.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Leylah Fernandez,Yafan Wang,66.0,118.0,1159.0,689.0,,,,,18.7,27.1,84.0,2021,Tennis WTA
20210614,Birmingham,Grass,R32,Ons Jabeur,Caty Mcnally,24.0,111.0,2415.0,742.0,,,,,26.7,19.5,69.0,2021,Tennis WTA
20210621,Bad Homburg,Grass,F,Angelique Kerber,Katerina Siniakova,28.0,76.0,2265.0,1085.0,,,,,33.4,25.1,85.0,2021,Tennis WTA
